authorDisplayName,videoId,textDisplay,likeCount,publishedAt,totalReplyCount
@hoangpham5240,Z1D26z9l8y8,Hy vọng khi gặp lại chúng ta có thể mỉm cười vs những kỉ niệm đẹp đẽ của thanh xuân,0,2024-10-24T16:53:20Z,0
@HueNguyen-gk8nb,Z1D26z9l8y8,"Mình hiếm khi để lại bình luận, nhưng vì cứ mỗi lần mình nghe bài hát này, kỉ niệm lại ùa về với mình. Câu chuyện của tụi mình cũng có phần nào giống câu chuyện của nam nữ chính trong bài hát. Tụi mình sau hành trình 8 năm, tụi mình đã quyết định dừng lại, ngừng tìm kiếm bầu trời chung của cả hai, mà quyết định tìm bầu trời mới của riêng mình. 'Tụi mình vẫn giữ trọn những tấm hình, những kỉ niệm thật đẹp, và dừng lại một cách nhẹ nhàng nhất nhưng cũng rất buồn, rất đau. Mong rằng tụi mình sẽ thật hạnh phúc với hai hướng đi mà hai chúng mình đã chọn. Bài hát rất da diết, có niềm vui sự tích cực nhưng đâu đó là cảm giác hoài niệm, day dứt. Tụi mình thay đổi theo thời gian, từng giai đoạn, từng độ tuổi, mỗi thời điểm có cái đẹp và sự đáng yêu riêng. Nhưng cũng chính sự thay đổi, những quan điểm khác nhau, định hướng tương lai khác nhau, tụi mình đã chọn lối đi riêng. Cảm ơn cậu vì đã ở cạnh mình suốt những năm qua, vui có buồn có, và vô vàn kỉ niệm ở Sài Gòn và cả quê của tụi mình. 
Viết cho hai ngày nữa là ngày kỉ niệm của tụi mình!!
Cảm ơn nhóm nhạc đã viết và trình diễn bài hát này.",8,2024-10-24T16:00:13Z,8
@chill3923,Z1D26z9l8y8,hay,0,2024-10-24T15:11:38Z,0
@nuallanu,Z1D26z9l8y8,Hay z,0,2024-10-24T15:07:35Z,0
@BboypierceNukui,Z1D26z9l8y8,"心を痛めてこの歌を聴くと
とても癒されます

世の中悪いことだけでなく
良いこともあるのだと感じられます",92,2024-10-24T13:56:59Z,3
@NganTran-bc7un,Z1D26z9l8y8,Thật sự âm nhạc của họ rất đẹp nhưng tôi ko thể nhớ họ hát gì,0,2024-10-24T13:39:23Z,0
@도봉원0423,Z1D26z9l8y8,"24/10/2024, vài năm nữa quay lại ......",0,2024-10-24T13:12:06Z,0
@ThuyNguyen-ci9dy,Z1D26z9l8y8,hayyyyyyyyyyyyyyyy,0,2024-10-24T12:33:08Z,0
@lbbieren,Z1D26z9l8y8,"Khoảng cách chỉ là thử thách cho tình yêu thêm bền chặt. Niềm tin và sự thấu hiểu sẽ là sợi dây kết nối hai ta. Hãy cùng nhau vun đắp cho tình yêu này ngày càng thăng hoa. Dù tương lai có ra sao, hãy luôn nhớ về những khoảnh khắc ngọt ngào hiện tại.  Và tôi tin rằng, chúng tôi sẽ mãi hạnh phúc như thế này. 
Gửi tương lai!",0,2024-10-24T12:30:43Z,0
@philiphoang6969,Z1D26z9l8y8,"Nghe rất OP của 1 bộ anime, nhưng hay thật, nghe rất cảm xúc ❤",0,2024-10-24T10:27:06Z,0
@TM-uj3ky,Z1D26z9l8y8,từ cái hòa âm ban đầu tới mấy đoạn điệp khúc nghe cứ hao hao 1 cái bản phối lại từ bài this is me của demi lovato vậy,0,2024-10-24T09:48:56Z,0
@maytrieu5517,Z1D26z9l8y8,Hay quá,0,2024-10-24T06:58:26Z,0
@nghi941,Z1D26z9l8y8,"2013 tụi mình vô tình gặp lại nhau và tụi mình đã cũng nhau năm tay đi qua bao giông bão và tụi mình cũng có 1 cái đám cưới thật đẹp vào kỉ niệm 6 năm , cứ ngỡ 1 cái kết rất đẹp khi cả hai dành trọn thanh xuân cho nhau.
Và r tụi mình đã ly hôn sau khi tụi mình kết hôn được 5 năm vì lý do mình hok có con .
Lúc đầu mình rất đau, mình rất hận a. 
Nhưng thơi gian cũng nguôi ngoai r mình cũng đã chữa lành cho bản thân.
Đều mình muốn cảm ơn duy nhất đến với a: “ cảm ơn a đã lạnh lùng , vì như thế e mới chữa lành đc vết thương của mình”
 E k hận a nữa nhưg mong 1 ngày nào e sẽ nhận đc tn xin lỗi từ a .",6,2024-10-24T06:17:30Z,0
@EriK1997HN,Z1D26z9l8y8,Ừ thì chia tay kể từ hôm nay,0,2024-10-24T06:01:21Z,0
@QuangTung-qo5ft,Z1D26z9l8y8,"chỉnh tốc độ video lên 1,25 nghe cuốn vãi",0,2024-10-24T05:43:39Z,0
@datnt1997,Z1D26z9l8y8,Chorus hay quá,0,2024-10-24T04:50:13Z,0
@oilexuan,Z1D26z9l8y8,.,0,2024-10-24T04:02:00Z,0
@oilexuan,Z1D26z9l8y8,.,0,2024-10-24T04:00:53Z,0
@hoangluong8580,Z1D26z9l8y8,Cứ ngỡ vừa mới đây mà thấm thoát đã 9 năm 😢. Thời gian thật đáng sợ. Nhưng những kỉ niệm thời niên thiếu luôn hiện ra rõ ràng khi nghe những bản nhạc cũ. Thật vui khi mình đã đc sống trong thời gian của thế hệ 9x ✌️,3,2024-10-24T03:30:41Z,0
@Htn27,Z1D26z9l8y8,"Negav oi, cố lên nhie, ngày nào tui cx nghe gip hát hết🫶, mong gip có thể vượt qua và comeback, ngóng sự trở lại của gip❤❤❤",0,2024-10-24T02:40:56Z,0
@LuuVuongThinh,Z1D26z9l8y8,Thề bài này hay vãi,0,2024-10-24T01:36:17Z,0
@wmremix,Z1D26z9l8y8,bài hát hay và ý nghĩa quá,1,2024-10-24T01:03:55Z,0
@phanguyen5183,Z1D26z9l8y8,"Huy
Hẹn gặp lại lúc ra trường nha!!! 
Lúc đấy cậu tỏ tình lại thì mình sẽ nhất định đồng ý,  còn cậu có bầu trời mới thì chúc cậu luôn hạnh phúc",0,2024-10-23T23:34:30Z,0
@nguyeninhphong9086,Z1D26z9l8y8,nhạc buồn thật 😢,0,2024-10-23T19:31:59Z,0
@Nhacnheomeme,Z1D26z9l8y8,có ai đến nay vẫn không dứt ra được không ạ,4,2024-10-23T14:32:59Z,0
@BảoNguyễn-n3b2j,Z1D26z9l8y8,mong anh sẽ hạnh phúc vs cô aasyy iemm sẽ tìm đc bầu trời ms sớm thhh mong anh lun vv và hphucc em vẫn lun từ xa và nhìn anh thành công chàng trai từng yêu thương em chúc anh tất carraaa!!!!!!,0,2024-10-23T13:55:30Z,0
@HaruNg3729,Z1D26z9l8y8,Lâu lắm rồi mình mới thấy VPOP có 1 bản Rock Ballad hay,0,2024-10-23T11:49:52Z,0
@TườngNguyễnVăn-b2l,Z1D26z9l8y8,linh vương iu đấu,0,2024-10-23T11:12:36Z,0
@LeAnhQuoc_,Z1D26z9l8y8,Thắm từng câu,0,2024-10-23T10:58:01Z,0
@thuynguyenphuong6730,Z1D26z9l8y8,"CĐQZ chào anh nhé chàng trai có gương mặt đáng yêu như nhân vật hoạt hình. Là em nè. 
Thông qua bài hát này, em chúc anh sẽ tìm được hạnh phúc của riêng mình, nếu đó là em thì lại càng tốt haha (nhưng chắc khó nhỉ).
Em thích anh là thật chứ không phải là ""tình yêu bọ xít"" như anh nói đâu. Em chúc anh sẽ sớm quên được nyc, tìm được một người thật sự hợp với bản thân mình, người sẽ đem lại cho anh một bầu trời mới thật tươi đẹp nhé.
Em chúc anh và cũng chúc em sẽ sớm Move on, tìm được người phù hợp với mình.
Hãy cứ yêu đời và cười nhiều lên nhé, anh cười xinh lắm, chắc cũng một phần vì vậy nên em mới đổ anh cái rầm đó. 
Bye anh...",0,2024-10-23T10:01:36Z,1
@huonggmai9755,Z1D26z9l8y8,🫶🫶🫶,0,2024-10-23T09:34:12Z,0
@VietTouc-zs6se,Z1D26z9l8y8,Uầy nhạc ra 1 tuần chỉ có gần 2tr lượt xem mà h gần 6 tr rồi,0,2024-10-23T07:44:11Z,0
@ngohuong3049,Z1D26z9l8y8,Woah giọng Lam ngày càng hay nha. Hồi học cấp 2 đã biết có đam mê ca hát rồi mà nay biến hoá quá ko nhận ra luôn 👏👏👏,0,2024-10-23T04:51:23Z,0
@HangLe-tr4mp,Z1D26z9l8y8,Lâu lâu cày view cho nhóm nhạc số 2 VN vậy,0,2024-10-23T04:15:43Z,0
@rivenhaha,Z1D26z9l8y8,"15 ngày hạnh phúc đến với mình nhẹ nhàng, cảm ơn vì bạn đã đến. Mong bạn ấy sẽ tìm được bầu trời dành cho mình. Và mình cũng xứng đáng gặp được bầu trời thật sự dành cho mình.",0,2024-10-23T03:29:30Z,0
@longahihi,Z1D26z9l8y8,"Mỗi lần nghe là cảm xúc vui buồn lẫn lộn luôn, nhưng mà thật sự bài này rất hay ạ 🥰❤",1,2024-10-23T02:15:07Z,0
@XG-Friday,Z1D26z9l8y8,1 ngày cx phải nghe trên 10 lần,0,2024-10-22T23:39:26Z,0
@maitran2620,Z1D26z9l8y8,yêu,0,2024-10-22T23:38:33Z,0
@CaoManhQuynh_03,Z1D26z9l8y8,"Tạm Biệt ❤️ 
20.10.2024",0,2024-10-22T19:31:38Z,0
@DoubleTmy,Z1D26z9l8y8,"Lúc đầu tớ nghĩ đây là 1 bài nhạc mì ăn liền, nghe chơi chơi, nma khi nghe mọi người chia sẻ, nghe kĩ lời và nghĩ đến bản thân. Chúng mình đang có nhiều thứ phải đổi thay, tớ không chắc tớ có đủ kiên nhẫn để đợi người ấy trưởng thành sau tớ 3 năm hay không. Cũng không biết trong 3 năm đó liệu có một bầu trời khác cho cậu ấy niềm vui, sự mới mẻ mà tớ sẽ khó đem lại được. Không rõ nữa, nhưng mà cách tốt nhất vẫn là cùng nhau, mong rằng chúng mình sẽ luôn là điều để khiến đối phương trở nên tốt đẹp hơn.",0,2024-10-22T18:18:00Z,0
@haohuynh9276,Z1D26z9l8y8,"bài này nghe anime thế nhờ , hay ạ",0,2024-10-22T17:37:52Z,0
@tienmanhnguyen4300,Z1D26z9l8y8,"Audition tháng 10 thêm bài này vào list game nên mới biết . Nghe chill , mạnh mẽ rock. Nhạc hay 9/10",0,2024-10-22T15:35:47Z,0
@uchiennguyen1439,Z1D26z9l8y8,.,0,2024-10-22T14:36:24Z,0
@khanhhuyenoanthi9839,Z1D26z9l8y8,hayyyyy,0,2024-10-22T14:25:40Z,0
@oanhpham142,Z1D26z9l8y8,♥️,0,2024-10-22T13:35:54Z,0
@jacknguyen3981,Z1D26z9l8y8,Bài này mà chơi kiểu pop punk cho trống thì ôi thôi thành anime luôn ❤,0,2024-10-22T12:45:11Z,0
@TuanHoang-fj9vf,Z1D26z9l8y8,Bài này nghe giống mấy bài anime,0,2024-10-22T12:34:30Z,0
@Benyamando,Z1D26z9l8y8,hi,0,2024-10-22T12:23:37Z,0
@bigppghoul,Z1D26z9l8y8,"Không biết có ai giống mình không chứ mình thấy đoạn rap của Cào nó ngang xè mà nghe ko lọt chữ nào, giống như lên bục giảng trả bài cho giáo viên, đọc cho xong để về chỗ ấy.",0,2024-10-22T12:19:47Z,0
@thanhduy954,Z1D26z9l8y8,"bài này thuộc thể loại nhạc gì vậy m.n , mình thích cái giai điệu này quá đi mất 😅",0,2024-10-22T10:34:22Z,0
@ceilingSamantha,Z1D26z9l8y8,"chẳng biết nói gì, chỉ chúc các cặp đôi yêu nhau đừng vì chuyện nhỏ nhặt mà rời xa nhau, nhường nhịn vì nhau mà cố gắng thật nhiều nha❤",0,2024-10-22T10:12:15Z,0
@MaiThanh-zd8ol,Z1D26z9l8y8,"bài hay qua trời ơi, nghe hơn 1 tuần rồi vẫn chưa chán nữa, mặc dù là nhạc buồn nhưng nó cũng tiếp thêm động lực để mình bỏ vùng trời cũ và tìm bầu trời mới đẹp hơn",0,2024-10-22T09:35:09Z,0
@LGcuishion,Z1D26z9l8y8,"Em giờ đã có bầu trời mới....
và tôi cũng sẽ có bầu trời mới , thế giới đã đổi thay , cuối chào nhau.",0,2024-10-22T07:06:52Z,0
@phuongphan-l7w,Z1D26z9l8y8,6 năm rồi tôi vẫn thấy yêu tình đầu,0,2024-10-22T06:36:46Z,0
@tuananh2349-j3m,Z1D26z9l8y8,tạm biệt a Cào,0,2024-10-22T05:48:20Z,0
@TaiNguyen-kf8km,Z1D26z9l8y8,.,0,2024-10-22T04:33:46Z,0
@wiennekmi1652,Z1D26z9l8y8,"nhạc của Da Lab là 1 cái gì đó, cứ đem đến cho mình cảm xúc lẫn lộn vui, buồn, luyến tiếc, hoài niệm đồ đó 🥲",0,2024-10-22T00:50:53Z,0
@Simondayoffical,Z1D26z9l8y8,Cảm ơn em vì đã đi cùng anh một đoạn đường!,0,2024-10-21T23:52:07Z,0
@ngoclenguyen2606,Z1D26z9l8y8,"MV chán thế nhỉ? Nhịp độ bài hát nhanh mà tốc độ MV lại chậm, vỡ nhịp",1,2024-10-21T23:48:54Z,2
@AnnhAnnh-k1e,Z1D26z9l8y8,"Em đã dừng lại mối tình 2 năm... Trước khi quen anh tụi em đã có 1 thời gian khá lâu là bạn. Khi quen anh anh đùm bọc em như công chúa nhỏ, mọi tiêu cực của em nhờ có anh nên em mới vượt qua. Thế mà do em hết tình cảm em đã nói dừng lại với anh, em ích kỉ quá nhỉ. Thế giới của em và anh sụp đổ mất rồi. Xin lỗi vì đã bỏ anh lại phía sau... Nếu có kiếp sau gặp lại thì mình lại yêu nhau nhé anh. Ngày chia tay anh em khóc nhiều lắm... Hãy sống thật tốt nhé. Cảm ơn anh đã đùm bọc em suốt thời gian qua ạ. Cảm ơn bầu trời của em.",0,2024-10-21T19:42:47Z,0
@huynhvuquochuyofficial,Z1D26z9l8y8,Con beat nó giống chất nhạc Japan pop của mấy bộ hoạt hình Nhật ghê. Nghe nó chill với tình cảm cực kì.,0,2024-10-21T18:21:24Z,0
@dinhhuynhquoc1180,Z1D26z9l8y8,sao mình cứ cảm giác nó cứ anime kiểu gì ấy mn ạ,0,2024-10-21T17:29:48Z,0
@ttlxoaitran,Z1D26z9l8y8,"Lần đầu mk đc nghe là lúc mk vô tình  nghe một đoạn ngắn ở tt, nhưng từ lần đó thì mờ ê mê lun ạ. Nghe ik nghe lại vẫn hay.",0,2024-10-21T16:54:15Z,0
@trant.thuyan3108,Z1D26z9l8y8,Cuốn quá ạ up storry bài này suốt luôn ❤❤❤,0,2024-10-21T16:25:29Z,0
@rogerskingsley9714,Z1D26z9l8y8,đoạn cuối tưởng a zai văn toàn :))),0,2024-10-21T15:29:01Z,2
@toanlehuu6594,Z1D26z9l8y8,.,0,2024-10-21T14:31:26Z,0
@jasonsydney28,Z1D26z9l8y8,Please help me find the glasses that he is wearing at 00.30 thanks,0,2024-10-21T13:50:26Z,0
@ilovecutesmolcat,Z1D26z9l8y8,"TTNQ, i'm still loving you, till this day. Even now you hate me, it won't change any bit",0,2024-10-21T13:12:10Z,0
@Amvhandsome,Z1D26z9l8y8,"thật sự mình thấy đa số genz việt nghe giai điệu như thế này nhiều . Nhẹ nhàng , healling cứ như là ending của 1 bộ romance anime vậy",0,2024-10-21T13:05:39Z,0
@cternguythuan750,Z1D26z9l8y8,Bài này hay thế mà sao ít người nghe vậy ta 😢,0,2024-10-21T13:03:13Z,0
@Truongquocthinh2010,Z1D26z9l8y8,Nổi da gà hết rồi anh Phúc ơii😢 hay quá trời hay luôn a ơi,0,2024-10-21T12:25:16Z,0
@thiennhitong9278,Z1D26z9l8y8,có ai nghe nhạc mà nín thở như mình không😅,0,2024-10-21T12:08:05Z,0
@SơnTrầnNgọc2726,Z1D26z9l8y8,fake ????,1,2024-10-21T11:23:36Z,0
@thuphuong755,Z1D26z9l8y8,hay qua deeee,0,2024-10-21T09:59:28Z,0
@Amvhandsome,Z1D26z9l8y8,ai mọt romance anime nghe giai điệu nhận ra ngay ạ !,0,2024-10-21T09:58:42Z,0
@LamTran-ku2uw,Z1D26z9l8y8,"Mình và em ấy là bạn thơ ấu, quen nhau từ khi còn là tiểu học và cũng gần nhà nhau. Hồi nhỏ thì bọn mình cũng hay chơi với nhau nhưng dần dần thời gian trôi đi, dường như đã dần tạo nên một khoảng cách vô hình khó tả giữa mình và em ấy. Và rồi khi bọn mình lên cấp 3 thì em ấy chuyển nhà, từ đó mình không còn liên lạc với em ấy nhiều nữa, mặc dù bọn mình học chung trường. Trong suốt khoảng thời gian đó, mình nhận ra là mình có tình cảm với em mất rồi, nhưng mình không biết em có nghĩ như vậy về mình không. Nên một thời gian sau mình mới có đủ dũng khí để đến gặp em, nhưng có lẽ lúc đó mình quá bận rộn với việc học mà không hề biết rằng em đã có người khác mất rồi. Mặc dù mình chưa kịp nói ra những cảm xúc trong mình cho em biết, nhưng mình vẫn luôn cảm ơn em vì đã là một phần trong quá khứ tươi đẹp của mình. Hy vọng rằng chúng ta đều sẽ tìm được một "" bầu trời mới "" của riêng mình nhé😇.",6,2024-10-21T08:32:49Z,0
@fanginkkkluonvuii,Z1D26z9l8y8,"em giờ đã có bầu trời mới.. đúng là mọi chuyện rồi sẽ qua thôi, đến ngoảnh mặt lại nhìn còn không muốn nữaa",0,2024-10-21T08:12:36Z,0
@duongphamngoc4713,Z1D26z9l8y8,"có ai biết bài nào khác của Lam ko, mình search ko ra",0,2024-10-21T07:42:29Z,0
@tftlolchess1926,Z1D26z9l8y8,"Đúng lúc yêu nhau  4 năm gần 5 năm , nghe đoạn a cào rap thì cảm thấy nhẹ nhõm và thật sự chạm tới trái tim của mình . H nếu chia tay chắc cho bản thân buồn 1 tháng rồi lại lao đầu vào công việc. Cảm ơn DaLAB thật nhiều.",0,2024-10-21T06:50:45Z,0
@longlivedchild1992,Z1D26z9l8y8,"Ai cũng sẽ luôn có bầu trời của riêng mình, có chăng có cùng là 1 bầu trời, đi thật lâu hay đó sẽ là những đường chân trời khác nhau. 
Mà cho dù là gì thì chúc cho chúng ta đều sống hạnh phúc, đi qua những điều trong cuộc sống này và an yên dưới vòm trời này.",0,2024-10-21T06:06:50Z,0
@antiu8471,Z1D26z9l8y8,"nghe nhiều lắm rồi, nổi da gà cx nhiều rồi",0,2024-10-21T02:50:02Z,0
@renzosvu,Z1D26z9l8y8,"thề bài này hợp nhạc phim vl, vibe như kiểu high school musical ấy",0,2024-10-20T17:07:19Z,0
@dungkt3b,Z1D26z9l8y8,Cháu tui năm nay 12 tuổi hôm nay bảo bài Bầu trời mới hay thế. Cháu ngày nào cũng nghe đi nghe lại 🎉🎉🎉🎉,0,2024-10-20T16:13:20Z,0
@quangminhbui,Z1D26z9l8y8,Nhạc chỉ hay khi chưa tới đoạn RAP,0,2024-10-20T14:42:07Z,0
@tranquoctrung1506,Z1D26z9l8y8,nhạc hay quá,1,2024-10-20T14:32:39Z,0
@mlt8497,Z1D26z9l8y8,"Bản nhạc ngày đó ta nghe Thanh Bùi hát mãi Tình Về Nơi Đâu 2014 nhìn vào mắt em anh nghĩ mình sẽ trọn đời bên nhau
Người mơ sông núi người mơ bầu trời chỉ có mình anh là muốn cạnh em trọn đời anh đã không biết mà cứ bước tiếp đến khi anh thấy bàn chân rệu rời là lúc anh biết nhịp đập của con tim anh đang sai
Anh biết đến lúc dừng lại mong em hạnh phúc khi đi bên ai",3,2024-10-20T13:10:09Z,0
@CuKon-cs8qn,Z1D26z9l8y8,5 tr lượt xem mà có 77k like,0,2024-10-20T12:33:35Z,0
@quoctainguyen3881,Z1D26z9l8y8,"Bài này làm mình nhớ tới nhạc của mấy anime ghê, nghe yêu đời 😅",0,2024-10-20T12:22:14Z,0
@canhduc7612,Z1D26z9l8y8,cuối cùng cô ấy cũng có bầu trời mới chúc chị bên người ấy hạnh phúc ...,0,2024-10-20T11:55:37Z,0
@Jessie-fl1bq,Z1D26z9l8y8,rất tiếc bầu trời của a lại ko có e. mong a sẽ tìm được bầu trời  của mình. Cảm ơn a đã xuất hiện trong thanh xuân của e.,0,2024-10-20T11:53:27Z,0
@zerohame7875,Z1D26z9l8y8,Ai đó hãy remix bài này đi 😄,0,2024-10-20T11:53:13Z,0
@thanhdang8350,Z1D26z9l8y8,dỡ,0,2024-10-20T11:44:39Z,1
@binngo4359,Z1D26z9l8y8,"Vì ATSH mà giờ mới nghe bài này luôn, hay quá là hay luôn, ai nghe đi nghe lại giống t không",0,2024-10-20T11:21:25Z,0
@yukitiakilaaa,Z1D26z9l8y8,chị lam hát đỉnh voãiii,0,2024-10-20T07:40:14Z,0
@thao2306,Z1D26z9l8y8,"Con đường đi du học là ""bầu trời mới"" của tớ. Thứ tớ luyến tiếc vô cùng là cậu, tớ chưa bao giờ nghĩ mình có thể làm bạn với người mình thích. Khi tớ với cậu quyết định làm bạn, cảm giác như trái tim bị khoét mất một phần. Dù thế nào vẫn không ngừng hy vọng ""bầu trới mới"" của tớ vẫn còn cậu, dù là bạn tớ cũng chấp nhận",0,2024-10-20T06:49:26Z,0
@tinarighwby31,Z1D26z9l8y8,Tụi em muốn viết lại lời bài này để hát kỉ niệm 20/11 ở trường có được không ạ 😘😘😘,0,2024-10-20T05:33:10Z,0
@diemthanh9994,Z1D26z9l8y8,Em giờ đã có bầu trời mới. Mong anh cũng tìm được một bầu trời mới cho riêng mình. Vì chúng ta đều xứng đáng được hạnh phúc <3,0,2024-10-20T05:25:02Z,0
@haayydyyy,Z1D26z9l8y8,quá hayyyyyyy hot là đúng,0,2024-10-20T04:52:07Z,0
@三宅義昭-f5w,Z1D26z9l8y8,"日本人です!初めて聴いてすぐ好きになりました✨優しさと悲しさが見事に伝わってくる素晴らしい歌です😂
もう最高🎉",22,2024-10-20T04:33:12Z,0
@EriK1997HN,Z1D26z9l8y8,5 tr rồi,0,2024-10-20T04:06:40Z,0
@khanhhatran4898,Z1D26z9l8y8,Trái tim thổn thức nghe bài này tr ơiiiiiiiiiii,0,2024-10-20T02:25:08Z,0
@ducanhluu2697,Z1D26z9l8y8,"nghe như j pop rock, cơ mà đỉnh của chóp",0,2024-10-20T00:59:13Z,0
@longbuihoang3680,Z1D26z9l8y8,❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹,0,2024-10-20T00:58:04Z,0
@longbuihoang3680,Z1D26z9l8y8,❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹,0,2024-10-20T00:57:59Z,0
